0,1,2,3,4,5,6
2003-08-06,1.3530000000000002,1.4045,136.4,0.6485,88.8,0.0
2003-08-07,1.3513,1.3939,135.36,0.6512,88.11,0.0
2003-08-08,1.3608,1.393,134.58,0.6517,87.52,0.0
2003-08-11,1.359,1.3805,134.9,0.6585,87.4,0.0
2003-08-12,1.3658,1.3821,134.0,0.6596,86.73,0.0
2003-08-13,1.3664,1.3791,134.76,0.6584,87.15,0.0
2003-08-14,1.374,1.3935,134.0,0.6559999999999999,86.7,0.0
2003-08-15,1.369,1.3862,134.18,0.6598,86.88,0.0
2003-08-18,1.3875,1.3898,133.32,0.6592,86.08,0.0
2003-08-19,1.3881,1.3972,131.9,0.6558,85.29,0.0
2003-08-20,1.3885,1.403,131.4,0.6609999999999999,85.2,0.0
2003-08-21,1.4128,1.4077,128.66,0.6534,83.33,0.0
2003-08-22,1.4168,1.4112,128.0,0.652,82.99,0.0
2003-08-25,1.4163,1.4003,127.64,0.6503,82.88,0.0
2003-08-26,1.41,1.393,127.5,0.6445,82.65,0.0
2003-08-27,1.4143,1.4023,127.71,0.6405,83.02,0.0
2003-08-28,1.415,1.3955,127.6,0.6409999999999999,82.9,0.0
2003-08-29,1.3992,1.3851,128.43,0.6473,83.4,0.0
2003-09-01,1.4018,1.3811,127.8,0.6454,83.16,0.0
2003-09-02,1.4188,1.393,125.56,0.6368,81.83,0.0
2003-09-03,1.4152,1.3787,125.81,0.6409,82.0,0.0
2003-09-04,1.4063,1.37,127.7,0.6426,83.01,0.0
2003-09-05,1.3835,1.3706,129.69,0.6478,83.85,0.0
2003-09-08,1.3877,1.3714,129.3,0.65,83.97,0.0
2003-09-09,1.3793,1.3673,131.1,0.6587,84.69,0.0
2003-09-10,1.3833,1.3655,131.27,0.6573,84.62,0.0
2003-09-11,1.3837,1.3715,131.12,0.6597,84.61,0.0
2003-09-12,1.3787,1.3641,132.43,0.662,85.09,0.0
2003-09-15,1.3783,1.3651,132.73,0.6658,85.23,0.0
2003-09-16,1.39,1.3695,129.8,0.6629999999999999,83.58,0.0
2003-09-17,1.3753,1.3643,131.23,0.6658,84.47,0.0
2003-09-18,1.3863,1.3617,129.65,0.6663,83.2,0.0
2003-09-19,1.3688,1.3499,129.84,0.6721,83.6,0.0
2003-09-22,1.3517,1.3445,128.62,0.6779999999999999,82.86,0.0
2003-09-23,1.3558,1.3559999999999999,128.48,0.6763,82.67,0.0
2003-09-24,1.3519999999999999,1.3495,128.1,0.6785,82.5,0.0
2003-09-25,1.3430000000000002,1.3430000000000002,128.9,0.6779999999999999,83.5,0.0
2003-09-26,1.3435,1.3538,128.3,0.6746,83.24,0.0
2003-09-29,1.3283,1.3537,128.52,0.6779999999999999,83.52,0.0
2003-09-30,1.321,1.351,129.8,0.68,84.45,0.0
2003-10-01,1.3152,1.3478,129.53,0.6855,84.14,0.0
2003-10-02,1.3171,1.3405,129.43,0.685,84.06,0.0
2003-10-03,1.3375,1.3459,128.29,0.6782,82.96,0.0
2003-10-06,1.32,1.341,129.9,0.685,84.05,0.0
2003-10-07,1.3152,1.3306,129.37,0.6908,83.54,0.0
2003-10-08,1.3145,1.3345,129.3,0.6895,83.35,0.0
2003-10-09,1.3174,1.3378,128.2,0.6902,82.85,0.0
2003-10-10,1.3115,1.32,128.25,0.691,82.8,0.0
2003-10-13,1.3245,1.3205,127.35,0.691,82.25,0.0
2003-10-14,1.3182,1.3236,127.63,0.6898,82.62,0.0
2003-10-15,1.3298,1.3257,127.51,0.6903,82.34,0.0
2003-10-16,1.3342,1.3164,127.42,0.6891,82.32,0.0
2003-10-17,1.3285,1.3151,127.71,0.6925,82.35,0.0
2003-10-20,1.3303,1.3211,128.49,0.6920000000000001,82.85,0.0
2003-10-21,1.3325,1.3167,127.8,0.6990000000000001,82.28,0.0
2003-10-22,1.3143,1.3043,128.65,0.7052,82.88,0.0
2003-10-23,1.3135,1.3087,129.18,0.6997,83.46,0.0
2003-10-24,1.3092,1.3071,129.14,0.7,83.48,0.0
2003-10-27,1.3184,1.3121,127.49,0.7047,82.37,0.0
2003-10-28,1.3278,1.3097,126.56,0.7057,81.55,0.0
2003-10-29,1.33,1.3130000000000002,126.4,0.7038,81.41,0.0
2003-10-30,1.3327,1.3149,126.48,0.7039,81.62,0.0
2003-10-31,1.3418,1.3189,127.33,0.7073,82.0,0.0
2003-11-03,1.361,1.3332,127.25,0.6985,81.54,0.0
2003-11-04,1.3609,1.3296,126.04,0.7028,80.55,0.0
2003-11-05,1.3689,1.331,125.74,0.7102,80.3,0.0
2003-11-06,1.3767,1.3383,125.85,0.706,80.1,0.0
2003-11-07,1.361,1.3231,126.08,0.7098,80.29,0.0
2003-11-10,1.3691,1.3116,124.53,0.7159,79.15,0.0
2003-11-11,1.3627,1.3118,125.13,0.7148,79.81,0.0
2003-11-12,1.351,1.3032,126.52,0.7175,80.53,0.0
2003-11-13,1.338,1.301,126.9,0.7196,80.85,0.0
2003-11-14,1.3285,1.3025,127.5,0.72,81.55,0.0
2003-11-17,1.3222,1.3126,128.12,0.7118,82.39,0.0
2003-11-18,1.2943,1.2992,129.19,0.7239,83.5,0.0
2003-11-19,1.3072,1.305,129.91,0.7218,83.61,0.0
2003-11-20,1.3001,1.3023,129.6,0.7232,83.69,0.0
2003-11-21,1.298,1.3028,129.67,0.7238,83.84,0.0
2003-11-24,1.3207,1.3197,128.8,0.7183,82.87,0.0
2003-11-25,1.319,1.3127,129.01,0.7187,82.99,0.0
2003-11-26,1.2961,1.3045,130.09,0.7233,84.19,0.0
2003-11-27,1.3008,1.3083,129.91,0.7228,83.91,0.0
2003-11-28,1.2924,1.2976,131.3,0.7246,84.74,0.0
2003-12-01,1.2975,1.3035,131.0,0.7277,84.4,0.0
2003-12-02,1.2887,1.2989,131.2,0.7311,84.28,0.0
2003-12-03,1.2886,1.3002,130.87,0.7362,83.92,0.0
2003-12-04,1.2887,1.3129,130.76,0.7351,83.98,0.0
2003-12-05,1.2745,1.3053,130.96,0.7367,84.48,0.0
2003-12-08,1.2671,1.2978,131.34,0.74,84.82,0.0
2003-12-09,1.2641,1.3092,131.07,0.7416,84.74,0.0
2003-12-10,1.2668,1.3066,132.27,0.7398,85.45,0.0
2003-12-11,1.2694,1.3185,131.83,0.7394,85.06,0.0
2003-12-12,1.2617,1.3175,132.44,0.7425,85.39,0.0
2003-12-15,1.2616,1.3135,132.4,0.7435,85.3,0.0
2003-12-16,1.2593,1.3262,132.54,0.7432,85.34,0.0
2003-12-17,1.2547,1.3257,133.24,0.7384,85.65,0.0
2003-12-18,1.25,1.331,133.75,0.7418,86.1,0.0
2003-12-19,1.2555,1.3385,133.45,0.737,85.9,0.0
2003-12-22,1.2566,1.3314,133.44,0.7336,85.57,0.0
2003-12-23,1.2587,1.32,133.11,0.7363,85.33,0.0
2003-12-24,1.2475,1.3085,133.7,0.7425,86.05,0.0
2003-12-25,1.247,1.3090000000000002,133.55,0.742,86.0,0.0
2003-12-26,1.2535,1.3085,133.4,0.7415,85.5,0.0
2003-12-29,1.2491,1.3107,133.52,0.7432,85.61,0.0
2003-12-30,1.2427,1.2941,134.31,0.7486,86.15,0.0
2003-12-31,1.24,1.295,135.1,0.752,86.55,0.0
2004-01-01,1.2395,1.2930000000000001,135.15,0.752,86.65,0.0
2004-01-02,1.237,1.288,134.7,0.7585,86.4,0.0
2004-01-05,1.2334,1.2822,134.43,0.7685,86.01,0.0
2004-01-06,1.229,1.284,135.53,0.7704,86.4,0.0
2004-01-07,1.24,1.2897,134.3,0.7687,85.64,0.0
2004-01-08,1.2265,1.2805,135.53,0.7747,86.58,0.0
2004-01-09,1.2211,1.2715,136.65,0.7766,87.15,0.0
2004-01-12,1.2283,1.2761,135.99,0.7767,86.86,0.0
2004-01-13,12231.0,1.2717,135.42,0.7775,86.86,0.0
2004-01-14,1.2327,1.2886,134.42,0.7758,86.11,0.0
2004-01-15,1.2458,1.2947,133.68,0.7704,85.31,0.0
2004-01-16,1.2682,1.2995,132.15,0.7636,84.26,0.0
2004-01-19,1.2697,1.3030000000000002,132.57,0.7546,84.51,0.0
2004-01-20,1.2485,1.2911,134.64,0.7672,85.81,0.0
2004-01-21,1.2407,1.2996,135.1,0.7728,86.2,0.0
2004-01-22,1.234,1.2956,134.84,0.7785,85.97,0.0
2004-01-23,1.2425,1.3172,133.89,0.7729,85.54,0.0
2004-01-26,1.2572,1.315,132.59,0.77,84.62,0.0
2004-01-27,1.2408,1.3053,133.37,0.7797,85.09,0.0
2004-01-28,1.2529,1.3246,132.38,0.7744,84.44,0.0
2004-01-29,1.26,1.3318,131.4,0.7614,84.1,0.0
2004-01-30,1.2582,1.3252,131.82,0.7639,84.05,0.0
2004-02-02,1.263,1.3385,131.07,0.7578,83.61,0.0
2004-02-03,1.2505,1.3365,132.35,0.7648,84.41,0.0
2004-02-04,1.2513,1.3338,132.12,0.7617,84.26,0.0
2004-02-05,1.2511,1.337,132.82,0.7614,84.66,0.0
2004-02-06,1.2335,1.3292,133.95,0.7607,85.53,0.0
2004-02-09,1.2364,1.3292,134.13,0.7756,85.51,0.0
2004-02-10,1.235,1.331,134.1,0.7809999999999999,85.5,0.0
2004-02-11,1.2319,1.3152,134.99,0.7884,85.54,0.0
2004-02-12,1.2318,1.3187,134.87,0.7884,85.62,0.0
2004-02-13,1.237,1.3165,134.45,0.789,85.3,0.0
2004-02-16,1.234,1.315,134.65,0.7925,85.45,0.0
2004-02-17,1.2272,1.3101,135.69,0.7981,86.1,0.0
2004-02-18,1.2439,1.3247,135.4,0.7879999999999999,85.9,0.0
2004-02-19,1.2413,1.3275,136.19,0.7909,86.38,0.0
2004-02-20,1.26,1.3375,136.6,0.77,86.6,0.0
2004-02-23,1.2582,1.3364,136.17,0.7703,86.28,0.0
2004-02-24,1.2406,1.3298,137.16,0.7796,87.15,0.0
2004-02-25,1.26,1.3354,136.22,0.7721,86.53,0.0
2004-02-26,1.2673,1.3425,136.39,0.7713,86.51,0.0
2004-02-27,1.2621,1.3372,136.38,0.7737,86.51,0.0
2004-03-01,1.2681,1.3402,135.65,0.7714,85.94,0.0
2004-03-02,1.2952,1.3418,134.49,0.7633,84.98,0.0
2004-03-03,1.2951,1.3389,134.14,0.7504,84.99,0.0
2004-03-04,1.2933,1.3330000000000002,135.43,0.7508,85.88,0.0
2004-03-05,1.2761,1.3226,138.67,0.7594,87.81,0.0
2004-03-08,1.2757,1.3212,137.81,0.7578,87.16,0.0
2004-03-09,1.2822,1.3238,137.09,0.7576,86.83,0.0
2004-03-10,1.287,1.3230000000000002,135.6,0.746,86.1,0.0
2004-03-11,1.2731,1.3202,136.64,0.7384,87.13,0.0
2004-03-12,1.2830000000000001,1.3358,135.61,0.7324,86.48,0.0
2004-03-15,1.2758,1.3311,135.29,0.736,86.47,0.0
2004-03-16,1.2779,1.3348,133.38,0.7411,85.11,0.0
2004-03-17,1.2765,1.339,132.55,0.741,84.8,0.0
2004-03-18,1.2590000000000001,1.3279,132.1,0.743,84.81,0.0
2004-03-19,1.2696,1.3303,131.14,0.7484,84.11,0.0
2004-03-22,1.2590000000000001,1.3322,131.68,0.7534,84.8,0.0
2004-03-23,1.2591,1.3330000000000002,131.57,0.7524,84.8,0.0
2004-03-24,1.2777,1.3423,128.73,0.745,83.06,0.0
2004-03-25,1.2798,1.3295,128.73,0.7388,82.9,0.0
2004-03-26,1.2857,1.3186,128.38,0.7462,82.4,0.0
2004-03-29,1.2856,1.3092,128.13,0.7469,82.05,0.0
2004-03-30,1.2816,1.3077,128.59,0.7534,82.42,0.0
2004-03-31,1.2668,1.3115,128.42,0.7657,82.39,0.0
2004-04-01,1.2644,1.3072,128.16,0.7689,82.06,0.0
2004-04-02,1.2911,1.3142,126.86,0.7578,80.98,0.0
2004-04-05,1.3051,1.3114,126.18,0.7526,80.48,0.0
2004-04-06,1.2916,1.3087,127.85,0.7616,81.86,0.0
2004-04-07,1.2765,1.3105,127.7,0.7655,82.5,0.0
2004-04-08,1.284,1.3275,128.2,0.7615,82.7,0.0
2004-04-09,1.2830000000000001,1.3295,128.7,0.763,83.0,0.0
2004-04-12,1.2830000000000001,1.3386,127.28,0.7668,82.18,0.0
2004-04-13,1.2997,1.3334,127.44,0.7551,82.12,0.0
2004-04-14,1.2985,1.3462,130.12,0.7338,83.8,0.0
2004-04-15,1.2956,1.3437,129.84,0.7412,83.64,0.0
2004-04-16,1.2944,1.3474,129.08,0.7435,83.19,0.0
2004-04-19,1.2917,1.3449,130.34,0.7452,83.99,0.0
2004-04-20,1.314,1.357,128.9,0.732,82.75,0.0
2004-04-21,1.3139,1.3593,129.57,0.7297,83.33,0.0
2004-04-22,1.3094,1.3565,130.3,0.7332,83.66,0.0
2004-04-23,1.3161,1.3601,129.22,0.7321,82.95,0.0
2004-04-26,1.3054,1.348,129.14,0.7355,83.28,0.0
2004-04-27,1.297,1.3521,130.62,0.7347,84.39,0.0
2004-04-28,1.3068,1.3732,130.16,0.7218,84.11,0.0
2004-04-29,1.2907,1.3698,131.63,0.7221,85.17,0.0
2004-04-30,1.2953,1.3716,132.3,0.722,85.23,0.0
2004-05-03,1.3013,1.3724,131.79,0.722,84.82,0.0
2004-05-04,1.2831,1.3707,132.63,0.7302,85.52,0.0
2004-05-05,1.2743,1.3751,132.26,0.7337,85.28,0.0
2004-05-06,1.2845,1.3775,132.55,0.7225,85.45,0.0
2004-05-07,1.3005,1.3835,133.49,0.7052,86.29,0.0
2004-05-10,1.297,1.3902,134.71,0.6957,87.63,0.0
2004-05-11,1.296,1.3855,134.1,0.6975,87.1,0.0
2004-05-12,1.2925,1.3885,134.75,0.696,87.55,0.0
2004-05-13,1.3024,1.392,135.42,0.6889,87.96,0.0
2004-05-14,1.2964,1.3902,135.69,0.6918,88.11,0.0
2004-05-17,1.278,1.3971,137.37,0.6844,89.44,0.0
2004-05-18,1.2843,1.391,136.29,0.6872,88.86,0.0
2004-05-19,1.2785,1.3765,135.55,0.6975,88.3,0.0
2004-05-20,1.286,1.367,134.85,0.6965,87.8,0.0
2004-05-21,1.28,1.3730000000000002,134.7,0.698,87.7,0.0
2004-05-24,1.2774,1.3715,135.49,0.6982,88.26,0.0
2004-05-25,1.2713,1.3724,135.35,0.7086,87.94,0.0
2004-05-26,1.2706,1.37,135.36,0.7069,87.94,0.0
2004-05-27,1.244,1.359,136.1,0.7175,89.05,0.0
2004-05-28,1.2518,1.365,134.87,0.7129,88.17,0.0
2004-05-31,1.254,1.3635,133.3,0.715,87.25,0.0
2004-06-01,1.248,1.368,135.26,0.7078,88.64,0.0
2004-06-02,1.2495,1.3613,134.59,0.6946,88.11,0.0
2004-06-03,1.251,1.3621,135.53,0.6895,88.63,0.0
2004-06-04,1.2386,1.3501,136.53,0.6955,89.69,0.0
2004-06-07,1.2379,1.347,135.01,0.7068,88.59,0.0
2004-06-08,1.238,1.348,134.57,0.6995,88.63,0.0
2004-06-09,1.2555,1.359,133.1,0.69,88.0,0.0
2004-06-10,1.2453,1.3608,132.35,0.6978,87.8,0.0
2004-06-11,1.2590000000000001,1.365,132.3,0.6925,87.4,0.0
2004-06-14,1.2557,1.3738,134.12,0.6868,88.53,0.0
2004-06-15,1.2488,1.3686,133.19,0.6985,87.69,0.0
2004-06-16,1.2686,1.3761,132.12,0.6874,86.76,0.0
2004-06-17,1.251,1.3736,132.2,0.6845,87.61,0.0
2004-06-18,1.245,1.3630000000000002,132.05,0.6890000000000001,87.35,0.0
2004-06-21,1.2465,1.3648,131.67,0.6901,87.26,0.0
2004-06-22,1.2514,1.3575,132.22,0.687,87.35,0.0
2004-06-23,1.2535,1.3605,131.25,0.6882,86.6,0.0
2004-06-24,1.244,1.345,130.55,0.7,86.25,0.0
2004-06-25,1.2505,1.3495,130.85,0.7,86.15,0.0
2004-06-28,1.248,1.3472,131.62,0.7006,86.52,0.0
2004-06-29,1.2663,1.3438,130.88,0.6899,85.54,0.0
2004-06-30,1.2506,1.3345,132.71,0.6967,87.07,0.0
2004-07-01,1.2485,1.331,131.7,0.7065,86.65,0.0
2004-07-02,1.2312,1.3239,133.49,0.7136,87.98,0.0
2004-07-05,1.2366,1.3255,133.88,0.7123,88.17,0.0
2004-07-06,1.2348,1.3254,134.65,0.7145,88.62,0.0
2004-07-07,1.228,1.3219999999999998,134.1,0.7235,88.3,0.0
2004-07-08,1.2244,1.3163,134.8,0.7198,88.85,0.0
2004-07-09,1.2229999999999999,1.318,134.45,0.723,88.55,0.0
2004-07-12,1.2248,1.3186,134.27,0.7279,88.37,0.0
2004-07-13,1.2362,1.318,134.07,0.7252,87.99,0.0
2004-07-14,1.2283,1.3211,135.13,0.7243,88.77,0.0
2004-07-15,1.2392,1.3248,135.49,0.7224,88.61,0.0
2004-07-16,1.2244,1.3092,135.38,0.7316,88.83,0.0
2004-07-19,1.229,1.3090000000000002,134.5,0.732,88.05,0.0
2004-07-20,1.2443,1.3131,133.97,0.7275,87.34,0.0
2004-07-21,1.2525,1.3235,134.65,0.7145,87.8,0.0
2004-07-22,1.2498,1.317,134.48,0.7148,87.88,0.0
2004-07-23,1.2674,1.3218,133.14,0.7096,86.82,0.0
2004-07-26,1.2635,1.331,133.55,0.7096,87.0,0.0
2004-07-27,1.2755,1.3315,133.8,0.7,87.0,0.0
2004-07-28,1.275,1.328,134.75,0.6995,87.6,0.0
2004-07-29,1.2813,1.3269,135.01,0.6976,87.54,0.0
2004-07-30,1.2821,1.3308,133.82,0.7012,86.86,0.0
2004-08-02,1.2783,1.3312,133.38,0.7037,86.69,0.0
2004-08-03,1.278,1.318,133.4,0.7070000000000001,86.55,0.0
2004-08-04,1.2770000000000001,1.3159999999999998,133.85,0.7045,87.1,0.0
2004-08-05,1.2755,1.3178,134.71,0.7039,87.57,0.0
2004-08-06,1.2513,1.3123,135.56,0.7137,88.26,0.0
2004-08-09,1.2534,1.3168,135.81,0.7171,88.25,0.0
2004-08-10,1.2617,1.3183,136.26,0.713,88.25,0.0
2004-08-11,1.262,1.3254,135.43,0.7140000000000001,87.86,0.0
2004-08-12,1.2552,1.3316,135.86,0.7149,88.31,0.0
2004-08-13,1.2387,1.3088,136.93,0.7166,89.36,0.0
2004-08-16,1.2409999999999999,1.3067,136.58,0.7191,89.08,0.0
2004-08-17,1.2449,1.3061,135.85,0.7153,88.41,0.0
2004-08-18,1.2455,1.306,134.87,0.7154,87.83,0.0
2004-08-19,1.2429,1.2971,135.21,0.725,87.97,0.0
2004-08-20,1.2517,1.2972,134.39,0.7228,87.23,0.0
2004-08-23,1.2694,1.3077,133.31,0.7136,86.45,0.0
2004-08-24,1.2725,1.3065,132.4,0.7040000000000001,86.15,0.0
2004-08-25,1.273,1.305,133.15,0.7070000000000001,86.55,0.0
2004-08-26,1.2724,1.3078,132.57,0.7039,86.05,0.0
2004-08-27,1.2819999999999998,1.3137,131.81,0.7034,85.53,0.0
2004-08-30,1.2790000000000001,1.3192,132.5,0.6982,85.6,0.0
2004-08-31,1.2665,1.3130000000000002,133.0,0.7045,86.25,0.0
2004-09-01,1.26,1.307,133.35,0.7035,86.8,0.0
2004-09-02,1.2621,1.3001,133.14,0.6952,86.74,0.0
2004-09-03,1.2693,1.2996,133.5,0.6898,87.1,0.0
2004-09-06,1.271,1.298,132.95,0.6920000000000001,86.7,0.0
2004-09-07,1.2675,1.2864,132.38,0.6941,86.26,0.0
2004-09-08,1.2602,1.29,133.19,0.6962,86.73,0.0
2004-09-09,1.2638,1.2873,133.91,0.6875,86.91,0.0
2004-09-10,1.2572,1.2897,134.42,0.6985,87.15,0.0
2004-09-13,1.2588,1.2998,135.0,0.6953,87.49,0.0
2004-09-14,1.2590000000000001,1.2935,134.35,0.7015,87.1,0.0
2004-09-15,1.2703,1.2971,133.73,0.6946,86.62,0.0
2004-09-16,1.2685,1.2905,133.55,0.6990000000000001,86.4,0.0
2004-09-17,1.2695,1.2975,133.9,0.698,86.6,0.0
2004-09-20,1.2728,1.2947,133.75,0.7004,86.37,0.0
2004-09-21,1.254,1.287,135.25,0.7040000000000001,87.5,0.0
2004-09-22,1.261,1.2845,135.5,0.7064,87.65,0.0
2004-09-23,1.2619,1.2804,135.9,0.7141,87.82,0.0
2004-09-24,1.2627,1.275,135.78,0.7137,87.69,0.0
2004-09-27,1.262,1.2725,136.8,0.7120000000000001,88.09,0.0
2004-09-28,1.2589,1.2713,137.27,0.7171,88.48,0.0
2004-09-29,1.2595,1.2717,136.65,0.7164,88.0,0.0
2004-09-30,1.2456,1.2614,136.8,0.7274,88.32,0.0
2004-10-01,1.2505,1.2629,136.98,0.7257,88.28,0.0
2004-10-04,1.2646,1.2723,136.23,0.7229,87.66,0.0
2004-10-05,1.2608,1.261,136.75,0.7245,88.1,0.0
2004-10-06,1.2663,1.2602,136.79,0.7241,87.99,0.0
2004-10-07,1.2636,1.26,136.67,0.7278,87.99,0.0
2004-10-08,1.2491,1.2516,135.82,0.7357,87.64,0.0
2004-10-11,1.252,1.2555,135.3,0.733,87.3,0.0
2004-10-12,1.2572,1.2568,135.25,0.7299,87.33,0.0
2004-10-13,1.2532,1.2579,135.35,0.7257,87.56,0.0
2004-10-14,1.244,1.2542,135.83,0.7301,88.11,0.0
2004-10-15,1.2325,1.2515,136.3,0.7305,88.6,0.0
2004-10-18,1.2305,1.256,136.65,0.7255,88.85,0.0
2004-10-19,1.2288,1.2572,135.72,0.727,88.23,0.0
2004-10-20,1.2215,1.2455,136.26,0.7340000000000001,88.61,0.0
2004-10-21,1.2173,1.2428,135.59,0.7383,88.25,0.0
2004-10-22,1.2149,1.2345,135.68,0.7393,88.3,0.0
2004-10-25,1.1975,1.2208,136.62,0.7466,89.15,0.0
2004-10-26,1.2023,1.2255,136.09,0.7457,88.75,0.0
2004-10-27,1.208,1.2267,135.33,0.7446,88.18,0.0
2004-10-28,1.2013,1.2244,135.26,0.7446,88.45,0.0
2004-10-29,1.1947,1.2197,135.43,0.7479,88.65,0.0
2004-11-01,1.2029,1.2215,135.66,0.7466,88.49,0.0
2004-11-02,1.2089,1.2263,134.88,0.7445,87.96,0.0
2004-11-03,1.1942,1.2085,136.25,0.7554,89.0,0.0
2004-11-04,1.1885,1.2078,136.48,0.757,89.29,0.0
2004-11-05,1.1775,1.1977,136.96,0.7628,89.72,0.0
2004-11-08,1.182,1.193,136.33,0.7571,89.3,0.0
2004-11-09,1.1834,1.1993,136.42,0.7604,89.36,0.0
2004-11-10,1.1816,1.195,138.25,0.7595,90.78,0.0
2004-11-11,1.1765,1.1981,137.7,0.7642,90.68,0.0
2004-11-12,1.1705,1.1928,136.98,0.7698,90.13,0.0
2004-11-15,1.1802,1.2016,136.31,0.7735,89.27,0.0
2004-11-16,1.1764,1.1944,136.62,0.7726,89.57,0.0
2004-11-17,1.163,1.1935,135.5,0.782,89.4,0.0
2004-11-18,1.171,1.206,135.1,0.778,88.96,0.0
2004-11-19,1.1622,1.1939,134.17,0.7833,88.69,0.0
2004-11-22,1.1635,1.186,134.52,0.7826,88.69,0.0
2004-11-23,1.1585,1.1864,135.22,0.7859999999999999,89.23,0.0
2004-11-24,1.147,1.1791,135.49,0.7868,89.71,0.0
2004-11-25,1.1411,1.18,135.83,0.7924,89.91,0.0
2004-11-26,1.1385,1.177,136.25,0.7905,90.05,0.0
2004-11-29,1.1422,1.1852,136.54,0.7847,90.05,0.0
2004-11-30,1.1396,1.1865,136.82,0.7727,90.34,0.0
2004-12-01,1.1418,1.183,136.76,0.7756,89.94,0.0
2004-12-02,1.1514,1.1926,136.92,0.7757,89.62,0.0
2004-12-03,1.1316,1.1933,137.35,0.7809,90.24,0.0
2004-12-06,1.1416,1.2008,138.33,0.7729,90.43,0.0
2004-12-07,1.1407,1.2073,138.15,0.7746,90.19,0.0
2004-12-08,1.1485,1.2195,138.85,0.7565,90.6,0.0
2004-12-09,1.15,1.2225,139.35,0.7545,91.0,0.0
2004-12-10,1.1601,1.2255,139.2,0.7512,90.66,0.0
2004-12-13,1.1525,1.2277,139.44,0.7589,90.83,0.0
2004-12-14,1.1541,1.235,140.37,0.7565,91.44,0.0
2004-12-15,1.1411,1.226,139.77,0.7633,91.37,0.0
2004-12-16,1.159,1.2346,138.66,0.7561,90.4,0.0
2004-12-17,1.1581,1.2271,138.74,0.7633,90.16,0.0
2004-12-20,1.1485,1.2294,139.32,0.7634,90.55,0.0
2004-12-21,1.1536,1.2301,139.5,0.7653,90.48,0.0
2004-12-22,1.1526,1.2397,139.58,0.7647,90.4,0.0
2004-12-23,1.1438,1.2328,139.95,0.7665,90.61,0.0
2004-12-24,1.1424,1.2292,140.25,0.7699,90.71,0.0
2004-12-27,1.135,1.219,140.45,0.778,90.8,0.0
2004-12-28,1.1347,1.2165,140.27,0.7799,90.83,0.0
2004-12-29,1.1354,1.2138,141.18,0.7736,91.51,0.0
2004-12-30,1.1315,1.203,140.55,0.7796,91.1,0.0
2004-12-31,1.1367,1.2017,138.96,0.7829,89.86,0.0
2005-01-03,1.1464,1.2075,138.43,0.7798,89.58,0.0
2005-01-04,1.1697,1.2229,138.71,0.7643,89.23,0.0
2005-01-05,1.1696,1.2261,138.06,0.7651,89.01,0.0
2005-01-06,1.1748,1.2357,138.39,0.7605,89.45,0.0
2005-01-07,1.1849,1.2327,136.99,0.7562,88.56,0.0
2005-01-10,1.182,1.2218,136.31,0.7586,88.1,0.0
2005-01-11,1.1824,1.2178,135.52,0.7612,87.37,0.0
2005-01-12,1.167,1.2002,135.77,0.7676,87.7,0.0
2005-01-13,1.1740000000000002,1.2026,135.31,0.7663,87.31,0.0
2005-01-14,1.1808,1.2157,133.62,0.759,86.33,0.0
2005-01-17,1.1824,1.2162,133.45,0.7581,86.33,0.0
2005-01-18,1.1857,1.224,133.21,0.7557,86.26,0.0
2005-01-19,1.1871,1.2277,133.67,0.76,86.66,0.0
2005-01-20,1.1906,1.2343,134.0,0.7598,86.87,0.0
2005-01-21,1.185,1.2209999999999999,134.2,0.77,86.7,0.0
2005-01-24,1.1840000000000002,1.2244,134.02,0.7701,86.7,0.0
2005-01-25,1.1947,1.2364,135.14,0.7644,87.24,0.0
2005-01-26,1.1847,1.2343,134.62,0.7734,86.95,0.0
2005-01-27,1.1849,1.2394,134.39,0.7762,87.01,0.0
2005-01-28,1.186,1.2408,134.87,0.774,87.21,0.0
2005-01-31,1.1896,1.2409,135.05,0.7753,87.12,0.0
2005-02-01,1.19,1.237,135.21,0.7751,87.05,0.0
2005-02-02,1.1916,1.2375,135.33,0.7782,87.08,0.0
2005-02-03,1.2025,1.2419,135.55,0.7701,86.91,0.0
2005-02-04,1.2105,1.249,133.95,0.77,85.95,0.0
2005-02-07,1.2219,1.2561,133.86,0.7693,85.75,0.0
2005-02-08,1.2212,1.2479,134.94,0.7666,86.5,0.0
2005-02-09,1.2177,1.2502,135.32,0.7699,86.87,0.0
2005-02-10,1.2071,1.2404,136.24,0.7832,87.63,0.0
2005-02-11,1.2099,1.2378,136.15,0.7861,87.45,0.0
2005-02-14,1.1989,1.2345,136.32,0.7879,87.73,0.0
2005-02-15,1.1901,1.2313,135.94,0.7874,87.75,0.0
2005-02-16,1.1864,1.2367,137.3,0.785,88.75,0.0
2005-02-17,1.1838,1.2292,137.95,0.7877,89.2,0.0
2005-02-18,1.1825,1.2305,138.1,0.789,89.35,0.0
2005-02-21,1.182,1.2338,137.9,0.7897,89.26,0.0
2005-02-22,1.1581,1.2248,138.01,0.7951,89.88,0.0
2005-02-23,1.162,1.238,138.64,0.7878,90.2,0.0
2005-02-24,1.168,1.2409999999999999,139.16,0.7867,90.24,0.0
2005-02-25,1.1629,1.2401,139.34,0.7869,90.48,0.0
2005-02-28,1.1616,1.2336,138.37,0.7922,90.05,0.0
2005-03-01,1.1655,1.2412,137.58,0.7864,89.52,0.0
