,CBOE_VX1_FWd,CBOE_VX1_FWo,CBOE_VX1_FWh,CBOE_VX1_FWl,CBOE_VX1_FWs,CBOE_VX1_FWv,CBOE_VX1_FWpo,CME_US1_FWd,CME_US1_FWo,CME_US1_FWh,CME_US1_FWl,CME_US1_FWs,CME_US1_FWv,CME_US1_FWpo,CME_FV1_FWd,CME_FV1_FWo,CME_FV1_FWh,CME_FV1_FWl,CME_FV1_FWs,CME_FV1_FWv,CME_FV1_FWpo,CME_C1_FWd,CME_C1_FWo,CME_C1_FWh,CME_C1_FWl,CME_C1_FWs,CME_C1_FWv,CME_C1_FWpo,CME_RR1_FWd,CME_RR1_FWo,CME_RR1_FWh,CME_RR1_FWl,CME_RR1_FWs,CME_RR1_FWv,CME_RR1_FWpo,CME_BO1_FWd,CME_BO1_FWo,CME_BO1_FWh,CME_BO1_FWl,CME_BO1_FWs,CME_BO1_FWv,CME_BO1_FWpo,CME_S1_FWd,CME_S1_FWo,CME_S1_FWh,CME_S1_FWl,CME_S1_FWs,CME_S1_FWv,CME_S1_FWpo,CME_W1_FWd,CME_W1_FWo,CME_W1_FWh,CME_W1_FWl,CME_W1_FWs,CME_W1_FWv,CME_W1_FWpo,CME_AD1_FWd,CME_AD1_FWo,CME_AD1_FWh,CME_AD1_FWl,CME_AD1_FWs,CME_AD1_FWv,CME_AD1_FWpo,CME_BP1_FWd,CME_BP1_FWo,CME_BP1_FWh,CME_BP1_FWl,CME_BP1_FWs,CME_BP1_FWv,CME_BP1_FWpo,CME_CD1_FWd,CME_CD1_FWo,CME_CD1_FWh,CME_CD1_FWl,CME_CD1_FWs,CME_CD1_FWv,CME_CD1_FWpo,CEM_ED1_FWd,CEM_ED1_FWo,CEM_ED1_FWh,CEM_ED1_FWl,CEM_ED1_FWs,CEM_ED1_FWv,CEM_ED1_FWpo,CME_JY1_FWd,CME_JY1_FWo,CME_JY1_FWh,CME_JY1_FWl,CME_JY1_FWs,CME_JY1_FWv,CME_JY1_FWpo,CME_LC1_FWd,CME_LC1_FWo,CME_LC1_FWh,CME_LC1_FWl,CME_LC1_FWs,CME_LC1_FWv,CME_LC1_FWpo,CME_MP1_FWd,CME_MP1_FWo,CME_MP1_FWh,CME_MP1_FWl,CME_MP1_FWs,CME_MP1_FWv,CME_MP1_FWpo,CME_LB1_FWd,CME_LB1_FWo,CME_LB1_FWh,CME_LB1_FWl,CME_LB1_FWs,CME_LB1_FWv,CME_LB1_FWpo,CME_SF1_FWd,CME_SF1_FWo,CME_SF1_FWh,CME_SF1_FWl,CME_SF1_FWs,CME_SF1_FWv,CME_SF1_FWpo,CME_RB1_FWd,CME_RB1_FWo,CME_RB1_FWh,CME_RB1_FWl,CME_RB1_FWs,CME_RB1_FWv,CME_RB1_FWpo,CME_HO1_FWd,CME_HO1_FWo,CME_HO1_FWh,CME_HO1_FWl,CME_HO1_FWs,CME_HO1_FWv,CME_HO1_FWpo,CME_NG1_FWd,CME_NG1_FWo,CME_NG1_FWh,CME_NG1_FWl,CME_NG1_FWs,CME_NG1_FWv,CME_NG1_FWpo,CME_CL1_FWd,CME_CL1_FWo,CME_CL1_FWh,CME_CL1_FWl,CME_CL1_FWs,CME_CL1_FWv,CME_CL1_FWpo,CME_RB1_FWd,CME_RB1_FWo,CME_RB1_FWh,CME_RB1_FWl,CME_RB1_FWs,CME_RB1_FWv,CME_RB1_FWpo
205,2018-07-17,14.3,14.55,13.85,13.975,121127,189639,2018-07-17,145.1875,145.375,144.875,145.03125,160621,835460,2018-07-17,113.515625,113.546875,113.4375,113.46875,417621,3850035,2018-07-17,345.0,348.75,344.25,346.25,87770,651606,2018-07-17,12.025,12.04,11.93,12.01,277.0,6333.0,2018-07-17,27.77,27.91,27.57,27.73,16092,58041,2018-07-17,833.25,843.5,830.0,839.5,30449,82683,2018-07-17,491.0,504.25,487.75,497.75,67579,202116,2018-07-17,0.7418,0.7438,0.7376,0.7389,79595.0,129415.0,2018-07-17,1.3271,1.3304,1.3101,1.3156,167249,172892,2018-07-17,0.76165,0.76345,0.75725,0.75885,55063.0,150299.0,,,,,,,,2018-07-17,8940.5,8946.5,8890.5,8898.0,128333,211551,2018-07-17,107.475,107.6,106.125,106.425,19894,73745,2018-07-17,52630.0,52640.0,52240.0,52480.0,44882.0,147248.0,2018-07-17,517.6,526.2,505.3,514.9,541.0,4387.0,2018-07-17,1.0086,1.0125,1.0049,1.0058,27674.0,92765.0,2018-07-17,2.006,2.0283,1.9982,2.0261,55809,74401,2018-07-17,2.0586,2.082,2.0476,2.0701,47733,83944,2018-07-17,2.768,2.788,2.731,2.74,105681,126756,2018-07-17,67.846,68.274,66.894,67.896,413984,209166,2018-07-17,2.006,2.0283,1.9982,2.0261,55809,74401
206,2018-07-16,14.15,14.45,14.0,14.275,113013,171671,2018-07-16,145.71875,145.75,144.71875,145.125,234028,837979,2018-07-16,113.640625,113.640625,113.4140625,113.5078125,558109,3865407,2018-07-16,340.0,345.75,338.75,341.75,81258,653735,2018-07-16,11.98,12.075,11.97,12.045,337.0,6271.0,2018-07-16,27.95,27.97,27.59,27.64,13883,59204,2018-07-16,818.5,838.0,810.5,829.5,21316,85374,2018-07-16,495.25,498.5,486.75,488.5,58860,200581,2018-07-16,0.7412,0.744,0.7408,0.7415,67394.0,132533.0,2018-07-16,1.3262,1.3328,1.3252,1.3266,84940,175308,2018-07-16,0.7606,0.7635,0.7605,0.76155,50602.0,151447.0,,,,,,,,2018-07-16,8936.0,8946.0,8919.5,8942.5,72726,207212,2018-07-16,105.25,107.55,104.8,106.925,35202,81190,2018-07-16,52430.0,52730.0,52340.0,52580.0,34424.0,150664.0,2018-07-16,519.0,527.2,515.4,519.6,341.0,4309.0,2018-07-16,1.0035,1.0089,1.0027,1.0086,21807.0,93171.0,2018-07-16,2.0955,2.1065,2.0003,2.0022,62623,86136,2018-07-16,2.1255,2.1363,2.0511,2.0543,58895,89527,2018-07-16,2.765,2.778,2.735,2.759,107961,140110,2018-07-16,70.52,70.87,67.58,68.06,524182,172793,2018-07-16,2.0955,2.1065,2.0003,2.0022,62623,86136
207,2018-07-13,14.47,14.65,14.2,14.225,81902,155390,2018-07-13,145.40625,145.78125,145.21875,145.6875,163203,833922,2018-07-13,113.546875,113.6484375,113.4765625,113.6328125,505229,3876989,2018-07-13,345.5,346.5,339.0,341.25,100117,651531,2018-07-13,11.91,12.0,11.91,11.985,281.0,6187.0,2018-07-13,28.39,28.39,27.52,27.97,24255,60674,2018-07-13,834.75,838.0,811.75,818.75,21967,87305,2018-07-13,483.5,497.75,481.25,497.0,79595,200218,2018-07-13,0.7406,0.7422,0.7367,0.7412,75454.0,132157.0,2018-07-13,1.324,1.3275,1.3137,1.3263,133454,174381,2018-07-13,0.76065,0.76115,0.75785,0.7606,49872.0,153332.0,,,,,,,,2018-07-13,8922.5,8942.0,8901.5,8938.5,117247,202073,2018-07-13,105.25,105.3,103.95,104.55,31295,87114,2018-07-13,52200.0,52510.0,51860.0,52260.0,48278.0,146800.0,2018-07-13,527.1,529.0,517.9,520.7,259.0,4320.0,2018-07-13,1.0029,1.0038,0.9984,1.0031,29499.0,92670.0,2018-07-13,2.0721,2.1181,2.0475,2.1067,70029,96296,2018-07-13,2.124,2.1488,2.0918,2.1334,57649,95535,2018-07-13,2.802,2.812,2.75,2.752,126816,150664,2018-07-13,70.38,71.66,69.84,71.01,526104,220606,2018-07-13,2.0721,2.1181,2.0475,2.1067,70029,96296
208,2018-07-12,14.85,14.87,14.35,14.475,87424,142706,2018-07-12,145.34375,145.4375,145.0,145.28125,205580,825260,2018-07-12,113.5,113.5546875,113.390625,113.484375,619479,3893954,2018-07-12,342.0,349.75,337.25,345.75,133818,647602,2018-07-12,11.86,12.05,11.8,11.92,472.0,6161.0,2018-07-12,28.5,28.58,28.22,28.27,20791,61840,2018-07-12,835.0,841.25,822.25,833.75,19301,89475,2018-07-12,474.25,488.5,473.0,484.5,70078,202883,2018-07-12,0.7364,0.742,0.7357,0.7404,76240.0,134649.0,2018-07-12,1.3241,1.328,1.3216,1.3245,86502,175953,2018-07-12,0.7576,0.76125,0.7574,0.76005,54443.0,156247.0,,,,,,,,2018-07-12,8970.0,8972.5,8915.0,8928.0,150260,194440,2018-07-12,104.175,106.075,104.175,105.025,36125,94032,2018-07-12,51850.0,52770.0,51830.0,52310.0,60766.0,148086.0,2018-07-12,517.9,530.0,509.7,520.1,646.0,4291.0,2018-07-12,1.0096,1.0105,1.0025,1.0029,28404.0,89932.0,2018-07-12,2.062,2.0888,2.0438,2.0717,60900,105251,2018-07-12,2.1051,2.1346,2.081,2.1231,65242,102355,2018-07-12,2.822,2.827,2.789,2.797,114021,157801,2018-07-12,70.6,71.24,69.23,70.33,705556,285706,2018-07-12,2.062,2.0888,2.0438,2.0717,60900,105251
209,2018-07-11,14.77,15.4,14.62,14.875,112524,133615,2018-07-11,145.34375,145.75,145.09375,145.46875,257347,823212,2018-07-11,113.546875,113.6484375,113.4296875,113.5546875,776974,3896414,2018-07-11,345.25,347.5,339.75,340.0,132584,648669,2018-07-11,11.855,11.92,11.705,11.89,358.0,6113.0,2018-07-11,28.78,28.88,28.4,28.43,28979,66484,2018-07-11,848.0,850.5,831.75,833.0,27473,89770,2018-07-11,489.75,490.5,471.25,471.75,85073,202349,2018-07-11,0.7437,0.7438,0.7363,0.7376,114184.0,132555.0,2018-07-11,1.3314,1.3324,1.323,1.3249,100682,174502,2018-07-11,0.7627,0.7669,0.7575,0.75855,107034.0,153318.0,,,,,,,,2018-07-11,9048.0,9068.5,8953.5,8962.0,181652,180206,2018-07-11,105.45,105.5,102.7,103.85,45594,102727,2018-07-11,52240.0,52360.0,51830.0,52040.0,76581.0,141788.0,2018-07-11,533.2,535.5,517.3,521.8,499.0,4203.0,2018-07-11,1.0134,1.0152,1.009,1.0096,27093.0,89834.0,2018-07-11,2.1695,2.1695,2.0521,2.0614,68766,110386,2018-07-11,2.2239,2.224,2.0944,2.1008,73810,108543,2018-07-11,2.787,2.832,2.78,2.829,108859,174964,2018-07-11,74.2,74.26,70.02,70.38,845964,302742,2018-07-11,2.1695,2.1695,2.0521,2.0614,68766,110386
210,2018-07-10,14.73,14.8,14.35,14.425,111437,124585,2018-07-10,145.15625,145.3125,144.9375,145.0,191584,814929,2018-07-10,113.515625,113.5234375,113.3984375,113.40625,535541,3876526,2018-07-10,352.5,354.0,344.25,347.75,110963,641175,2018-07-10,12.08,12.12,11.86,11.89,779.0,6179.0,2018-07-10,28.87,29.01,28.73,28.99,10346,69477,2018-07-10,855.5,865.0,846.75,855.75,17610,91516,2018-07-10,507.5,507.75,488.0,492.0,78587,202028,2018-07-10,0.7461,0.7482,0.743,0.7466,73244.0,135552.0,2018-07-10,1.3292,1.3341,1.3262,1.3305,126910,177206,2018-07-10,0.7634,0.76425,0.7616,0.7631,45781.0,155654.0,,,,,,,,2018-07-10,9061.5,9064.0,9020.5,9025.0,111774,167237,2018-07-10,106.35,106.65,105.1,105.45,34941,110465,2018-07-10,51520.0,52400.0,51310.0,52260.0,61417.0,140254.0,2018-07-10,530.0,538.4,528.8,532.3,458.0,4099.0,2018-07-10,1.0141,1.0149,1.0095,1.0135,21882.0,89949.0,2018-07-10,2.152,2.1749,2.1469,2.1603,55723,116594,2018-07-10,2.2015,2.2332,2.1988,2.2218,53705,114391,2018-07-10,2.829,2.835,2.782,2.788,121839,178365,2018-07-10,74.04,74.7,73.65,74.11,574934,341953,2018-07-10,2.152,2.1749,2.1469,2.1603,55723,116594
211,2018-07-09,15.4,15.47,14.6,14.625,97933,113391,2018-07-09,145.84375,145.875,145.09375,145.125,160004,815337,2018-07-09,113.65625,113.6640625,113.484375,113.5078125,427904,3870334,2018-07-09,359.25,359.25,350.5,354.0,81291,644565,2018-07-09,11.89,12.12,11.875,12.11,671.0,6022.0,2018-07-09,29.05,29.1,28.77,28.86,14692,70143,2018-07-09,877.0,879.75,850.5,855.75,21698,92948,2018-07-09,513.75,514.0,503.5,508.0,48077,205383,2018-07-09,0.7436,0.7484,0.7429,0.7468,76451.0,138992.0,2018-07-09,1.3358,1.3403,1.3229,1.3295,224144,174532,2018-07-09,0.7643,0.76625,0.76295,0.7637,44530.0,154345.0,,,,,,,,2018-07-09,9098.0,9105.0,9058.5,9066.0,84937,161678,2018-07-09,106.85,107.325,105.775,106.125,28943,117209,2018-07-09,51960.0,52140.0,51400.0,51570.0,55162.0,141874.0,2018-07-09,542.5,545.0,525.5,530.0,506.0,4074.0,2018-07-09,1.0169,1.0204,1.0129,1.0141,22726.0,90164.0,2018-07-09,2.1075,2.1555,2.1066,2.1485,57327,119110,2018-07-09,2.1705,2.2084,2.1704,2.1957,52239,119195,2018-07-09,2.839,2.865,2.817,2.828,125866,185556,2018-07-09,73.87,74.28,72.99,73.85,522743,371200,2018-07-09,2.1075,2.1555,2.1066,2.1485,57327,119110
212,2018-07-06,16.18,16.35,15.4,15.525,83900,112323,2018-07-06,145.625,146.34375,145.375,145.65625,195739,811085,2018-07-06,113.609375,113.8125,113.5390625,113.640625,506343,3850993,2018-07-06,350.5,361.25,349.5,360.25,106553,654702,2018-07-06,11.87,12.025,11.805,11.985,897.0,5781.0,2018-07-06,28.57,29.14,28.42,29.02,20093,71761,2018-07-06,838.75,880.75,837.0,877.5,33228,93874,2018-07-06,505.0,516.25,498.25,515.25,63786,207274,2018-07-06,0.7386,0.7445,0.7377,0.7428,90543.0,139540.0,2018-07-06,1.3262,1.3332,1.3243,1.3307,96501,178283,2018-07-06,0.7621,0.7656,0.76135,0.7641,60857.0,155720.0,,,,,,,,2018-07-06,9077.5,9102.5,9068.5,9097.0,102925,168396,2018-07-06,106.775,108.225,106.25,106.375,35417,123443,2018-07-06,51470.0,52060.0,51300.0,51860.0,58712.0,142238.0,2018-07-06,541.0,545.1,535.1,538.3,314.0,4057.0,2018-07-06,1.0124,1.0179,1.0116,1.016,18832.0,90395.0,2018-07-06,2.1355,2.1355,2.0952,2.1085,67024,129483,2018-07-06,2.1852,2.186,2.1557,2.1684,67148,120643,2018-07-06,2.83,2.862,2.824,2.858,105402,199443,2018-07-06,73.16,74.01,72.14,73.8,602559,377643,2018-07-06,2.1355,2.1355,2.0952,2.1085,67024,129483
213,2018-07-05,16.7,16.75,16.01,16.075,79383,109828,2018-07-05,145.40625,145.78125,144.84375,145.5,225057,798269,2018-07-05,113.640625,113.671875,113.5,113.546875,568208,3838210,2018-07-05,354.0,357.75,350.25,352.25,93091,659125,2018-07-05,11.65,11.97,11.635,11.86,1328.0,5799.0,2018-07-05,28.74,28.76,28.51,28.57,17637,73495,2018-07-05,847.0,850.75,837.75,839.25,20629,93841,2018-07-05,496.5,508.5,496.5,505.5,69198,202758,2018-07-05,0.7386,0.7427,0.7362,0.738,121437.0,138450.0,2018-07-05,1.3234,1.3315,1.3214,1.3252,164466,179905,2018-07-05,0.76175,0.7636,0.76075,0.76165,72750.0,152269.0,,,,,,,,2018-07-05,9087.0,9113.5,9070.0,9078.5,143965,166495,2018-07-05,107.375,107.575,106.3,106.375,24609,127350,2018-07-05,50710.0,51550.0,50520.0,51420.0,95424.0,145136.0,2018-07-05,545.4,547.3,530.2,541.0,772.0,3830.0,2018-07-05,1.0141,1.0158,1.0113,1.0119,24413.0,91086.0,2018-07-05,2.1198,2.1508,2.1131,2.1293,71564,132207,2018-07-05,2.1705,2.2022,2.1628,2.1787,69778,123950,2018-07-05,2.858,2.894,2.822,2.837,124089,201188,2018-07-05,74.23,74.96,72.53,72.94,838678,388978,2018-07-05,2.1198,2.1508,2.1131,2.1293,71564,132207
214,2018-07-03,16.33,16.75,15.96,16.725,60180,108445,2018-07-03,144.71875,145.46875,144.5,145.34375,194963,791726,2018-07-03,113.46875,113.65625,113.40625,113.6171875,578384,3838523,2018-07-03,349.0,354.5,348.0,352.0,79545,661402,2018-07-03,11.36,11.64,11.355,11.625,333.0,5824.0,2018-07-03,28.85,29.03,28.68,28.74,11244,72387,2018-07-03,855.5,857.5,846.75,848.0,23198,93885,2018-07-03,481.25,493.0,481.0,491.0,49430,202474,2018-07-03,0.7338,0.7406,0.7317,0.7373,94464.0,141614.0,2018-07-03,1.318,1.325,1.3158,1.3208,101718,182006,2018-07-03,0.759,0.7624,0.75805,0.7605,55442.0,153446.0,,,,,,,,2018-07-03,9062.5,9095.0,9044.0,9091.5,116270,169546,2018-07-03,107.4,107.475,106.2,106.45,23049,131794,2018-07-03,49430.0,50670.0,49310.0,50460.0,62333.0,143460.0,2018-07-03,555.2,561.8,543.2,545.2,425.0,3715.0,2018-07-03,1.0125,1.0152,1.0115,1.0136,17302.0,93048.0,2018-07-03,2.1043,2.135,2.0907,2.1176,52708,133753,2018-07-03,2.154,2.1911,2.1412,2.1642,52972,122666,2018-07-03,2.861,2.903,2.852,2.87,120177,212526,2018-07-03,74.08,75.27,72.73,74.14,666104,391048,2018-07-03,2.1043,2.135,2.0907,2.1176,52708,133753
215,2018-07-02,16.46,17.18,16.27,16.325,84029,102922,2018-07-02,144.84375,145.40625,144.65625,144.75,183666,792018,2018-07-02,113.5625,113.75,113.46875,113.5078125,617931,3811630,2018-07-02,360.75,362.25,346.75,347.0,148558,657656,2018-07-02,11.125,11.465,11.09,11.41,312.0,5874.0,2018-07-02,29.19,29.26,28.81,28.88,15198,73985,2018-07-02,864.25,868.0,850.5,853.5,22398,95977,2018-07-02,501.25,509.75,479.5,480.25,89657,199757,2018-07-02,0.7403,0.7408,0.7313,0.7324,91095.0,138997.0,2018-07-02,1.3255,1.3255,1.3138,1.3167,95125,179482,2018-07-02,0.76125,0.76205,0.757,0.75835,54188.0,154352.0,,,,,,,,2018-07-02,9067.5,9087.5,9048.5,9065.0,110401,164086,2018-07-02,107.175,108.45,106.475,106.9,37544,134932,2018-07-02,49720.0,50330.0,48920.0,49270.0,81063.0,144059.0,2018-07-02,559.7,562.8,552.7,557.5,562.0,3515.0,2018-07-02,1.0162,1.0164,1.0098,1.0116,20789.0,95219.0,2018-07-02,2.1468,2.1468,2.1023,2.1048,48485,136173,2018-07-02,2.2057,2.2057,2.1537,2.1558,61519,119526,2018-07-02,2.92,2.927,2.852,2.862,153569,207423,2018-07-02,73.62,74.35,72.51,73.94,648646,394727,2018-07-02,2.1468,2.1468,2.1023,2.1048,48485,136173
216,2018-06-29,16.5,16.604,15.82,16.305,90687,104657,2018-06-29,145.1875,145.5,144.6875,145.0,321052,788529,2018-06-29,113.6796875,113.703125,113.5234375,113.6171875,820429,3796798,2018-06-29,353.35,363.1,352.9,357.65,141005,531023,2018-06-29,11.346,11.474,11.126,11.302,683.0,4805.0,2018-06-29,29.07,29.468,28.954,29.208,15732,60801,2018-06-29,865.85,880.7,861.5,862.5,26945,77135,2018-06-29,483.5,508.0,482.5,500.5,89080,155681,2018-06-29,0.7351,0.7404,0.7337,0.7398,106192.0,138121.0,2018-06-29,1.3119,1.3253,1.3114,1.3236,145592,180571,2018-06-29,0.7551,0.76245,0.7546,0.7616,111537.0,156764.0,,,,,,,,2018-06-29,9098.0,9108.0,9060.5,9067.5,143071,155682,2018-06-29,103.7,106.725,103.2,106.725,27597,136429,2018-06-29,50100.0,50500.0,49460.0,49710.0,84460.0,143557.0,2018-06-29,548.6,559.24,548.34,555.86,539.0,3018.0,2018-06-29,1.0087,1.0162,1.0085,1.0155,30599.0,95778.0,2018-06-29,2.11102,2.16412,2.0978,2.15678,54957,110359,2018-06-29,2.17936,2.21946,2.1688,2.20962,57347,90766,2018-06-29,2.951,2.954,2.91,2.924,114893,207530,2018-06-29,73.33,74.46,72.93,74.15,599850,402545,2018-06-29,2.11102,2.16412,2.0978,2.15678,54957,110359
217,2018-06-28,16.86,17.67,16.402,16.555,129273,119810,2018-06-28,145.25,145.34375,144.90625,144.96875,221831,801210,2018-06-28,113.7421875,113.796875,113.6171875,113.640625,614573,3775045,2018-06-28,356.9,358.05,350.2,350.55,157094,412459,2018-06-28,11.612,11.82,11.239,11.3,780.0,3960.0,2018-06-28,28.96,29.348,28.938,29.082,28280,50631,2018-06-28,868.85,872.8,862.8,864.55,41353,65532,2018-06-28,483.7,489.75,479.35,481.9,38097,121331,2018-06-28,0.7344,0.7363,0.7332,0.7349,96978.0,136359.0,2018-06-28,1.3165,1.3167,1.3095,1.3113,129869,172603,2018-06-28,0.75115,0.75625,0.75005,0.75455,88687.0,156434.0,,,,,,,,2018-06-28,9119.5,9142.5,9085.5,9087.5,120624,154336,2018-06-28,102.65,103.975,102.3,103.725,22220,138895,2018-06-28,48930.0,50150.0,48890.0,50060.0,78064.0,143394.0,2018-06-28,541.9,548.36,539.96,547.68,515.0,2649.0,2018-06-28,1.0101,1.0107,1.0075,1.0081,21789.0,94679.0,2018-06-28,2.10622,2.136,2.10504,2.11646,46884,87310,2018-06-28,2.1725,2.19344,2.1658,2.17868,44264,69194,2018-06-28,2.988,3.021,2.93,2.94,156485,205349,2018-06-28,72.27,74.03,72.2,73.45,712352,406652,2018-06-28,2.10622,2.136,2.10504,2.11646,46884,87310
218,2018-06-27,16.05,17.26,15.44,16.905,157241,139299,2018-06-27,144.25,145.34375,144.15625,145.28125,336935,792742,2018-06-27,113.515625,113.765625,113.4921875,113.7578125,923283,3720500,2018-06-27,355.7,360.0,355.1,356.2,147137,335511,2018-06-27,11.961,12.134,11.452,11.612,650.0,3047.0,2018-06-27,28.958,29.224,28.926,29.058,49514,46693,2018-06-27,870.4,880.2,868.0,869.7,75648,72199,2018-06-27,475.2,486.25,473.95,483.1,47291,89885,2018-06-27,0.7392,0.7409,0.7323,0.7354,133610.0,135287.0,2018-06-27,1.3271,1.3282,1.3159,1.3175,123457,165070,2018-06-27,0.7529,0.75425,0.7485,0.7523,90302.0,153079.0,,,,,,,,2018-06-27,9139.5,9169.5,9101.0,9125.0,165468,151743,2018-06-27,102.5,102.95,101.65,102.725,19533,141707,2018-06-27,49440.0,49620.0,48800.0,48890.0,63192.0,150412.0,2018-06-27,554.68,558.62,543.44,546.58,624.0,2469.0,2018-06-27,1.0162,1.018,1.0096,1.0101,20980.0,92824.0,2018-06-27,2.08056,2.13018,2.06916,2.12428,48553,68790,2018-06-27,2.13958,2.18684,2.1309,2.17816,40059,52216,2018-06-27,2.9452,2.9998,2.9428,2.984,127868,163203,2018-06-27,70.68,73.06,70.56,72.76,766608,405874,2018-06-27,2.08056,2.13018,2.06916,2.12428,48553,68790
219,2018-06-26,16.37,16.584,15.61,15.925,150679,160565,2018-06-26,144.28125,144.53125,143.9375,144.25,221301,791089,2018-06-26,113.484375,113.5859375,113.4140625,113.5234375,600066,3707420,2018-06-26,352.25,357.15,349.75,354.25,194603,283366,2018-06-26,12.14,12.408,12.021,12.239,594.0,2322.0,2018-06-26,28.922,29.21,28.912,28.958,41751,47075,2018-06-26,874.3,882.05,863.6,868.4,67395,83088,2018-06-26,480.3,484.6,469.45,472.2,35541,61179,2018-06-26,0.7418,0.7425,0.7382,0.7396,90837.0,135654.0,2018-06-26,1.3332,1.3342,1.3241,1.3282,100011,165368,2018-06-26,0.75345,0.75405,0.75135,0.75315,71612.0,154619.0,,,,,,,,2018-06-26,9166.0,9196.5,9124.5,9133.0,121753,155731,2018-06-26,102.9,103.725,102.0,102.425,20538,142585,2018-06-26,49600.0,49880.0,49340.0,49570.0,58553.0,155347.0,2018-06-26,556.16,565.84,555.88,559.88,354.0,2418.0,2018-06-26,1.0203,1.0215,1.0149,1.0162,17388.0,91951.0,2018-06-26,2.04838,2.0841,2.02538,2.07102,34818,56116,2018-06-26,2.1089,2.14156,2.08472,2.1297,29927,41114,2018-06-26,2.9304,2.9502,2.904,2.9342,75435,125587,2018-06-26,68.21,70.91,67.72,70.53,841993,403197,2018-06-26,2.04838,2.0841,2.02538,2.07102,34818,56116
220,2018-06-25,14.4,17.5,14.4,16.325,291132,194803,2018-06-25,144.0,144.5625,143.96875,144.34375,227788,789651,2018-06-25,113.3984375,113.578125,113.3984375,113.5390625,786912,3702741,2018-06-25,358.5,359.5,349.25,350.5,170790,242829,2018-06-25,12.57,12.88,12.43,12.47,725.0,1790.0,2018-06-25,29.22,29.27,28.91,28.94,37329,53704,2018-06-25,896.5,899.0,871.75,874.5,56113,114132,2018-06-25,490.25,491.0,473.75,476.75,25405,38143,2018-06-25,0.7442,0.7443,0.7398,0.7406,90964.0,142101.0,2018-06-25,1.3321,1.3341,1.3271,1.3329,75539,166080,2018-06-25,0.7549,0.7549,0.75165,0.75255,64132.0,152693.0,,,,,,,,2018-06-25,9156.0,9198.0,9150.0,9191.5,134103,152244,2018-06-25,104.45,104.9,102.9,102.9,26381,144903,2018-06-25,49260.0,49500.0,48960.0,49420.0,58533.0,155002.0,2018-06-25,555.0,570.3,548.4,564.1,428.0,2420.0,2018-06-25,1.0195,1.0219,1.0183,1.0217,15227.0,92656.0,2018-06-25,2.0652,2.0672,2.0385,2.0515,26920,46134,2018-06-25,2.1186,2.1225,2.087,2.1004,25921,34578,2018-06-25,2.9248,2.9418,2.8966,2.9222,61205,96429,2018-06-25,68.75,69.44,67.78,68.08,813554,418038,2018-06-25,2.0652,2.0672,2.0385,2.0515,26920,46134
221,2018-06-22,15.0,15.05,14.2,14.425,104029,199088,2018-06-22,143.90625,144.09375,143.40625,143.96875,178186,795195,2018-06-22,113.4140625,113.4453125,113.296875,113.390625,456410,3693950,2018-06-22,358.0,359.75,355.0,357.25,119294,333986,2018-06-22,12.695,12.935,12.59,12.6,650.0,2510.0,2018-06-22,29.2,29.46,29.18,29.21,45921,68447,2018-06-22,879.25,897.5,878.75,894.5,103259,180954,2018-06-22,495.75,497.5,487.0,491.25,33175,57812,2018-06-22,0.7378,0.7444,0.7375,0.744,93417.0,137424.0,2018-06-22,1.3291,1.3366,1.3288,1.3312,107851,169072,2018-06-22,0.75195,0.755,0.74825,0.75415,106482.0,146305.0,,,,,,,,2018-06-22,9153.5,9162.5,9127.0,9154.0,93275,152287,2018-06-22,105.85,106.6,105.525,105.9,26329,144568,2018-06-22,48500.0,49310.0,48480.0,49270.0,59694.0,156948.0,2018-06-22,562.0,562.0,552.6,560.1,699.0,2619.0,2018-06-22,1.0161,1.0203,1.0155,1.0201,16083.0,93428.0,2018-06-22,2.0175,2.0732,2.0133,2.0705,34572,54402,2018-06-22,2.0762,2.1275,2.0749,2.1254,29352,44034,2018-06-22,2.9808,2.99,2.9256,2.945,94364,81126,2018-06-22,65.93,69.38,65.71,68.58,1128080,440211,2018-06-22,2.0175,2.0732,2.0133,2.0705,34572,54402
